horse_name,bisherige_starts,bisherige_siege,siegrate_historisch,race_date
Quitos,0,0.0,0.0,2025-10-05
Annemarie,1,0.0,0.0,2025-10-05
Magical memory,1,0.0,0.0,2025-10-05
Dorado Al Gunay,2,0.0,0.0,2025-10-05
Pandora Al Gunay,1,0.0,0.0,2025-10-05
Ronda,4,0.0,0.0,2025-10-05
Old Rose Dandy,9,0.0,0.0,2025-10-05
Fumagalli,18,0.0,0.0,2025-10-05
Nikita,4,0.0,0.0,2025-10-05
El Faras,5,1.0,0.2,2025-10-05
Winterweide,25,3.0,0.12,2025-10-05
Front End,3,1.0,0.3333333333333333,2025-10-05
Pacharan,11,3.0,0.2727272727272727,2025-10-05
Rockymountainway,1,0.0,0.0,2025-10-05
Querencia,6,1.0,0.16666666666666666,2025-10-05
Scattering Light,0,0.0,0.0,2025-10-05
Turf Sumy,6,1.0,0.16666666666666666,2025-10-05
Noble Breath,3,1.0,0.3333333333333333,2025-10-05
Princess Valentina,11,0.0,0.0,2025-10-05
Asteria,8,2.0,0.25,2025-10-05
She's a Tease,0,0.0,0.0,2025-10-05
Best Lightning,13,3.0,0.23076923076923078,2025-10-05
Short Final,2,1.0,0.5,2025-10-05
Aigle Vaillant,3,1.0,0.3333333333333333,2025-10-05
Sommersby,11,8.0,0.7272727272727273,2025-10-05
Stingray,4,0.0,0.0,2025-10-05
Daydream Express,12,6.0,0.5,2025-10-05
Stugardia,6,1.0,0.16666666666666666,2025-10-05
Goodmorningamerica,14,1.0,0.07142857142857142,2025-10-05
Zega Top,9,1.0,0.1111111111111111,2025-10-05
Sorceress,7,1.0,0.14285714285714285,2025-10-05
Ascrillo,9,0.0,0.0,2025-10-05
Fazzano,10,0.0,0.0,2025-10-05
Big Secret,14,5.0,0.35714285714285715,2025-10-05
Thor Lightning,0,0.0,0.0,2025-10-05
Klaudius,10,3.0,0.3,2025-10-05
Vicente,11,1.0,0.09090909090909091,2025-10-05
Ageless Lips,17,1.0,0.058823529411764705,2025-10-05
Franky's Dream,9,1.0,0.1111111111111111,2025-10-05
Lysithrea,3,0.0,0.0,2025-10-05
North Fire,16,3.0,0.1875,2025-10-05
Royal Emerther,15,2.0,0.13333333333333333,2025-10-05
Stormy Weather,4,0.0,0.0,2025-10-05
Movento,8,0.0,0.0,2025-10-05
Tarzan al Gunay,5,0.0,0.0,2025-10-05
Pirate Al Gunay,3,0.0,0.0,2025-10-05
Blue Fortress,0,0.0,0.0,2025-10-05
Quijana Starlet,12,1.0,0.08333333333333333,2025-10-11
Yogi,6,0.0,0.0,2025-10-11
Pleasant Gift,9,1.0,0.1111111111111111,2025-10-11
Varon,17,0.0,0.0,2025-10-11
Open Skies,16,2.0,0.125,2025-10-11
Scrum,15,1.0,0.06666666666666667,2025-10-11
Noble Henry,14,1.0,0.07142857142857142,2025-10-11
Whiskey Creek,8,1.0,0.125,2025-10-11
Dirty Deeds,3,1.0,0.3333333333333333,2025-10-11
Alonia,1,0.0,0.0,2025-10-11
Annavera,1,0.0,0.0,2025-10-11
Lathraea,13,1.0,0.07692307692307693,2025-10-11
Newkidontheblock,22,2.0,0.09090909090909091,2025-10-11
Isla Coiba,6,2.0,0.3333333333333333,2025-10-11
Bagello,4,0.0,0.0,2025-10-11
All I Ever Wanted,6,0.0,0.0,2025-10-11
Joline,9,0.0,0.0,2025-10-11
Viola,19,1.0,0.05263157894736842,2025-10-11
Marmara Star,16,2.0,0.125,2025-10-11
Sturm,9,4.0,0.4444444444444444,2025-10-11
Go Flying,6,1.0,0.16666666666666666,2025-10-11
Simply Best,0,0.0,0.0,2025-10-12
Walerico,0,0.0,0.0,2025-10-12
Texana,1,0.0,0.0,2025-10-12
You Are Mine,1,0.0,0.0,2025-10-12
Masiba,2,0.0,0.0,2025-10-12
Magadan,4,1.0,0.25,2025-10-12
Arfan,2,0.0,0.0,2025-10-12
Atmosphera,5,1.0,0.2,2025-10-12
Waldzauber,20,1.0,0.05,2025-10-12
Dangerous Darling,7,0.0,0.0,2025-10-12
Moonlight Fairy,6,0.0,0.0,2025-10-12
Russian Sochi,20,2.0,0.1,2025-10-12
De La Luna,11,1.0,0.09090909090909091,2025-10-12
Königin Marika,6,1.0,0.16666666666666666,2025-10-12
Blue Ocean Dream,16,2.0,0.125,2025-10-12
Dalyan,1,0.0,0.0,2025-10-12
Gostam,2,2.0,1.0,2025-10-12
Guevara,1,1.0,1.0,2025-10-12
Somi,1,1.0,1.0,2025-10-12
Spezialist,1,0.0,0.0,2025-10-12
Lexington Force,2,0.0,0.0,2025-10-12
Koffi King,10,0.0,0.0,2025-10-12
Right Turn,5,0.0,0.0,2025-10-12
La Boom (H),8,1.0,0.125,2025-10-12
Heatherdown,10,0.0,0.0,2025-10-12
Why Limit,14,4.0,0.2857142857142857,2025-10-12
Aster,12,3.0,0.25,2025-10-12
Ace of Spades,6,2.0,0.3333333333333333,2025-10-12
Quebueno,10,1.0,0.1,2025-10-12
Moonlight Touch,11,2.0,0.18181818181818182,2025-10-12
Imaran,14,1.0,0.07142857142857142,2025-10-12
Niclas,5,0.0,0.0,2025-10-12
Tex Lot,16,3.0,0.1875,2025-10-12
Chava,8,0.0,0.0,2025-10-17
Grace de Vega,5,0.0,0.0,2025-10-17
Atlantic Ways,0,0.0,0.0,2025-10-17
Karisoke,5,3.0,0.6,2025-10-17
Piu Bella,11,1.0,0.09090909090909091,2025-10-17
Noshowlikeajoeshow,29,1.0,0.034482758620689655,2025-10-17
Cuban Lynx,7,2.0,0.2857142857142857,2025-10-17
Alsebaran,3,0.0,0.0,2025-10-17
Bosporus,1,0.0,0.0,2025-10-17
Lappuhrche,12,0.0,0.0,2025-10-17
Shade,0,0.0,0.0,2025-10-17
Think On Me,1,0.0,0.0,2025-10-17
Window of Time,1,0.0,0.0,2025-10-17
Olaf,10,0.0,0.0,2025-10-17
Adios Amor,7,0.0,0.0,2025-10-17
Eliot,1,0.0,0.0,2025-10-17
For Love,15,1.0,0.06666666666666667,2025-10-17
Favour,5,0.0,0.0,2025-10-17
Avyaan,3,1.0,0.3333333333333333,2025-10-17
Loucas,2,1.0,0.5,2025-10-17
Nardos,1,1.0,1.0,2025-10-17
Perito,3,1.0,0.3333333333333333,2025-10-17
Speedy Gonzales,2,1.0,0.5,2025-10-17
Coco Soleil,2,0.0,0.0,2025-10-17
Askalon,0,0.0,0.0,2025-10-17
Dom Bosco,3,0.0,0.0,2025-10-17
Endorphin,1,0.0,0.0,2025-10-17
Bella Lyra,0,0.0,0.0,2025-10-17
Iron Man,6,1.0,0.16666666666666666,2025-10-17
Asterix,13,2.0,0.15384615384615385,2025-10-17
Amigo Charly,11,2.0,0.18181818181818182,2025-10-17
Meeresbrise,5,1.0,0.2,2025-10-17
New Diamond,14,2.0,0.14285714285714285,2025-10-17
Wonder Boy,5,1.0,0.2,2025-10-17
Galigo,1,0.0,0.0,2025-10-17
Erling,3,0.0,0.0,2025-10-17
Nabano,1,0.0,0.0,2025-10-17
Subway Surfer,1,0.0,0.0,2025-10-17
Adina,7,0.0,0.0,2025-10-17
Minuty,1,0.0,0.0,2025-10-17
Lorella,7,2.0,0.2857142857142857,2025-10-17
Major Factor,0,0.0,0.0,2025-10-17
Next Eagle,10,3.0,0.3,2025-10-17
Blue Lips,3,2.0,0.6666666666666666,2025-10-17
Oak Lahoma,12,1.0,0.08333333333333333,2025-10-17
Royal Ito,2,1.0,0.5,2025-10-17
Small Fires,9,0.0,0.0,2025-10-17
Nordwind,4,0.0,0.0,2025-10-18
Aspen Belle,4,0.0,0.0,2025-10-18
Slay The Dragon,21,5.0,0.23809523809523808,2025-10-18
Pante Rhei,6,0.0,0.0,2025-10-18
Aventura,4,0.0,0.0,2025-10-18
Atyllus,11,0.0,0.0,2025-10-18
Torqueville,5,0.0,0.0,2025-10-18
Wacadia,10,2.0,0.2,2025-10-18
Go Girl Go,14,3.0,0.21428571428571427,2025-10-18
Hurrikan Roos,19,4.0,0.21052631578947367,2025-10-18
Needle Drop,5,2.0,0.4,2025-10-18
What A Dude,14,3.0,0.21428571428571427,2025-10-18
Gondina,12,1.0,0.08333333333333333,2025-10-18
Cupid,15,1.0,0.06666666666666667,2025-10-18
Olga Gold,18,1.0,0.05555555555555555,2025-10-18
Blue Ghost,1,0.0,0.0,2025-10-18
Ice Baby,7,1.0,0.14285714285714285,2025-10-19
Glicourt,10,4.0,0.4,2025-10-19
Dastan,0,0.0,0.0,2025-10-19
Landolfo,0,0.0,0.0,2025-10-19
Mystic Charly,0,0.0,0.0,2025-10-19
Wings of Glory,0,0.0,0.0,2025-10-19
Worrington,1,0.0,0.0,2025-10-19
Weah Kaizen,3,0.0,0.0,2025-10-19
Dorit,0,0.0,0.0,2025-10-19
Tierna Estrellita,0,0.0,0.0,2025-10-19
Principe,4,3.0,0.75,2025-10-19
Atoso,12,1.0,0.08333333333333333,2025-10-19
Kölsch,7,1.0,0.14285714285714285,2025-10-19
Glady Tiger,16,7.0,0.4375,2025-10-19
Northern Olympian,9,3.0,0.3333333333333333,2025-10-19
Warren Hill,8,3.0,0.375,2025-10-19
Wild Crusade,0,0.0,0.0,2025-10-19
Alsterperle,4,0.0,0.0,2025-10-19
Deia's Delight,2,0.0,0.0,2025-10-19
Fantastic Fox,2,0.0,0.0,2025-10-19
Isfana,1,0.0,0.0,2025-10-19
Love My Life,0,0.0,0.0,2025-10-19
Madame Magic,1,0.0,0.0,2025-10-19
Sea The Storm,0,0.0,0.0,2025-10-19
Valzeina,2,1.0,0.5,2025-10-19
Koutsounakos,0,0.0,0.0,2025-10-19
Arabella Cee,10,0.0,0.0,2025-10-19
Nero Imperator,21,3.0,0.14285714285714285,2025-10-19
Padre Palou,15,2.0,0.13333333333333333,2025-10-19
Nastaria,13,4.0,0.3076923076923077,2025-10-19
Lion's Head,13,0.0,0.0,2025-10-19
Delgardo,8,3.0,0.375,2025-10-19
Name Lord,7,1.0,0.14285714285714285,2025-10-19
Maigret,6,2.0,0.3333333333333333,2025-10-19
Raagi,0,0.0,0.0,2025-10-19
Planteur's Whiskey,6,0.0,0.0,2025-10-19
Silver Beauty,1,1.0,1.0,2025-10-19
Attention Rocket,12,1.0,0.08333333333333333,2025-10-19
Daddy's Heart,5,0.0,0.0,2025-10-19
Mister Chi,12,1.0,0.08333333333333333,2025-10-19
Santino Corleone,18,3.0,0.16666666666666666,2025-10-19
Aegis Power,14,2.0,0.14285714285714285,2025-10-19
Nicosia,5,0.0,0.0,2025-10-19
Little Sam,3,2.0,0.6666666666666666,2025-10-19
Aito,25,2.0,0.08,2025-10-19
Mascani,18,0.0,0.0,2025-10-19
Waldulm,10,0.0,0.0,2025-10-19
Launching Percy,8,0.0,0.0,2025-10-25
Emotion,10,2.0,0.2,2025-10-25
Kanzashi,9,3.0,0.3333333333333333,2025-10-25
Royal Ice,5,1.0,0.2,2025-10-25
Plush,4,0.0,0.0,2025-10-25
Welyka,1,0.0,0.0,2025-10-25
Pearly Sparkle,1,0.0,0.0,2025-10-25
Tex Amare,0,0.0,0.0,2025-10-25
Son Gual,19,3.0,0.15789473684210525,2025-10-25
Philharmonie,8,1.0,0.125,2025-10-25
Djariya,14,1.0,0.07142857142857142,2025-10-25
Grey Darling,12,0.0,0.0,2025-10-25
Tia Sophia,2,0.0,0.0,2025-10-25
Golden Time,5,0.0,0.0,2025-10-25
Schützenzauber,9,2.0,0.2222222222222222,2025-10-25
Shartash,1,1.0,1.0,2025-10-25
Espero,11,4.0,0.36363636363636365,2025-10-25
Montanus,16,2.0,0.125,2025-10-25
Parini,6,2.0,0.3333333333333333,2025-10-25
Shehna,5,1.0,0.2,2025-10-25
Atlanta City,16,4.0,0.25,2025-10-25
Perfect Pic,16,1.0,0.0625,2025-10-25
Badana,1,0.0,0.0,2025-10-25
Goldaue,5,2.0,0.4,2025-10-25
Pershing,6,2.0,0.3333333333333333,2025-10-25
Lady Roche,5,0.0,0.0,2025-10-25
Lady Miller,13,1.0,0.07692307692307693,2025-10-25
Fancy Air,1,0.0,0.0,2025-10-25
Neriano,11,0.0,0.0,2025-10-25
Scugnizzo,3,0.0,0.0,2025-10-25
Zein,8,0.0,0.0,2025-10-25
Alunis,2,0.0,0.0,2025-10-25
Storm and Conquest,12,0.0,0.0,2025-10-25
Biscaya Bridge,6,0.0,0.0,2025-10-25
Bi Bop,12,0.0,0.0,2025-10-25
Valtteri,4,0.0,0.0,2025-10-25
L'Aida,18,1.0,0.05555555555555555,2025-10-25
Wonderful World,18,2.0,0.1111111111111111,2025-10-25
Master Franca,13,0.0,0.0,2025-10-25
Mandy's Girl,22,4.0,0.18181818181818182,2025-10-25
Powerstown,26,2.0,0.07692307692307693,2025-10-25
Rakigiana,3,0.0,0.0,2025-10-26
Ginger Cat,0,0.0,0.0,2025-10-26
Giorgia,0,0.0,0.0,2025-10-26
Pearl of Japan,0,0.0,0.0,2025-10-26
Trust my luck,0,0.0,0.0,2025-10-26
Waldblues,1,0.0,0.0,2025-10-26
Wilela,0,0.0,0.0,2025-10-26
Amazing Girl,1,0.0,0.0,2025-10-26
Burguesinha,0,0.0,0.0,2025-10-26
Cardea,1,0.0,0.0,2025-10-26
Fast Angel,1,1.0,1.0,2025-10-26
Only Luck,0,0.0,0.0,2025-10-26
Pietra Fortunata,0,0.0,0.0,2025-10-26
Salonglaenzende,1,1.0,1.0,2025-10-26
Scaletta,2,1.0,0.5,2025-10-26
Koffi Mercure,5,0.0,0.0,2025-10-26
Takeo,4,0.0,0.0,2025-10-26
I Believe in Lips,2,0.0,0.0,2025-10-26
Lucky Shawna,7,0.0,0.0,2025-10-26
Rockshalaa,7,0.0,0.0,2025-10-26
Bliss Coin,0,0.0,0.0,2025-10-26
Abachi,2,1.0,0.5,2025-10-26
Abdulhamid,3,0.0,0.0,2025-10-26
Dardanos,2,0.0,0.0,2025-10-26
Kairos,1,1.0,1.0,2025-10-26
Sancak,6,0.0,0.0,2025-10-26
Tailwind,1,0.0,0.0,2025-10-26
Ajaxania,3,0.0,0.0,2025-10-26
Anna Riva,7,0.0,0.0,2025-10-26
Avola,15,4.0,0.26666666666666666,2025-10-26
Namouria,7,0.0,0.0,2025-10-26
Weltbeste,10,1.0,0.1,2025-10-26
Aglaia,7,2.0,0.2857142857142857,2025-10-26
Ruby Lips,7,2.0,0.2857142857142857,2025-10-26
Santagada,8,5.0,0.625,2025-10-26
Silaway,1,0.0,0.0,2025-10-26
Nightdance Giulia,17,2.0,0.11764705882352941,2025-10-26
Nova Gorica,1,1.0,1.0,2025-10-26
Freigeist,13,1.0,0.07692307692307693,2025-10-26
Son of England,8,1.0,0.125,2025-10-26
Elegant Lips,13,3.0,0.23076923076923078,2025-10-26
Sporting Hunter,21,3.0,0.14285714285714285,2025-10-26
Dilpak,14,0.0,0.0,2025-10-26
Dana Delight,15,3.0,0.2,2025-10-26
Feuerwehrfelicitas,5,1.0,0.2,2025-10-26
Nordwalde,4,1.0,0.25,2025-10-26
Sweet Summer,9,1.0,0.1111111111111111,2025-10-26
Hope and Believe,10,2.0,0.2,2025-10-26
Self Solution,8,3.0,0.375,2025-10-26
Anatara,5,1.0,0.2,2025-10-26
Donner Earl,18,2.0,0.1111111111111111,2025-10-26
Tramina,17,3.0,0.17647058823529413,2025-10-26
J'Adore L'Or,2,2.0,1.0,2025-10-26
Sword Heart,12,1.0,0.08333333333333333,2025-10-26
Hamilton,8,5.0,0.625,2025-10-26
Treasure Storm,7,1.0,0.14285714285714285,2025-10-26
Rose of England,15,2.0,0.13333333333333333,2025-10-26
Hiddensee,4,0.0,0.0,2025-10-26
Dozdan,14,1.0,0.07142857142857142,2025-10-26
Chili Valentino,22,1.0,0.045454545454545456,2025-10-26
Speranza,10,0.0,0.0,2025-10-26
Statement,17,5.0,0.29411764705882354,2025-10-26
Adio,11,3.0,0.2727272727272727,2025-10-26
Flying Sonya,12,3.0,0.25,2025-10-26
Night Ocean,20,2.0,0.1,2025-10-26
Freak,7,3.0,0.42857142857142855,2025-10-26
Big Jack,1,0.0,0.0,2025-10-31
Russian Rambo,0,0.0,0.0,2025-10-31
Mabel,8,0.0,0.0,2025-10-31
Blitzding,2,0.0,0.0,2025-10-31
Kallippos,8,0.0,0.0,2025-10-31
Rosel,10,1.0,0.1,2025-10-31
Night Sky,19,3.0,0.15789473684210525,2025-10-31
Vilana,30,3.0,0.1,2025-10-31
Methopa,8,0.0,0.0,2025-10-31
Waterland,14,0.0,0.0,2025-10-31
Znoop Digger,18,1.0,0.05555555555555555,2025-10-31
Leon,14,2.0,0.14285714285714285,2025-10-31
Done Decision,16,5.0,0.3125,2025-10-31
Willy Campbell,9,4.0,0.4444444444444444,2025-10-31
Windfang,10,2.0,0.2,2025-10-31
Lynario,10,3.0,0.3,2025-10-31
Quiara,14,4.0,0.2857142857142857,2025-10-31
Loki,3,1.0,0.3333333333333333,2025-10-31
Lord Zaster,5,2.0,0.4,2025-10-31
Nordstar,12,1.0,0.08333333333333333,2025-10-31
Celestial Star,5,1.0,0.2,2025-10-31
Domador,5,0.0,0.0,2025-10-31
Wilddieb,6,0.0,0.0,2025-10-31
Foreign Fabulosity,1,0.0,0.0,2025-10-31
Tausendschön,4,1.0,0.25,2025-10-31
Ost Sturm,10,1.0,0.1,2025-10-31
My Valentine,11,0.0,0.0,2025-10-31
Hello Ella,17,2.0,0.11764705882352941,2025-10-31
Juno,16,0.0,0.0,2025-10-31
Nablirka,13,0.0,0.0,2025-10-31
Margherita Luti,12,2.0,0.16666666666666666,2025-10-31
Kilworth Kate,11,2.0,0.18181818181818182,2025-10-31
Barbie Girl,3,0.0,0.0,2025-10-31
No Mercy,9,1.0,0.1111111111111111,2025-10-31
Lontano,5,0.0,0.0,2025-10-31
Next Emerald,2,0.0,0.0,2025-11-02
Plain Vanilla,1,0.0,0.0,2025-11-02
Taromina,3,0.0,0.0,2025-11-02
Aida,0,0.0,0.0,2025-11-02
Wild River,1,0.0,0.0,2025-11-02
Abacus,0,0.0,0.0,2025-11-02
Horwart,1,0.0,0.0,2025-11-02
Leoncino,0,0.0,0.0,2025-11-02
Next Guilian,0,0.0,0.0,2025-11-02
Northern Man,0,0.0,0.0,2025-11-02
Weekend Warrior,0,0.0,0.0,2025-11-02
Youwantapieceofme,1,0.0,0.0,2025-11-02
Against All Odds,8,1.0,0.125,2025-11-02
Shining Yellow,7,1.0,0.14285714285714285,2025-11-02
Keep Smiling,8,1.0,0.125,2025-11-02
Red Nugget,25,5.0,0.2,2025-11-02
Golden Passport,17,1.0,0.058823529411764705,2025-11-02
Bacarda,8,2.0,0.25,2025-11-02
Backes,17,2.0,0.11764705882352941,2025-11-02
Springtime,4,2.0,0.5,2025-11-02
Savoya,14,3.0,0.21428571428571427,2025-11-02
Two Tribes,13,1.0,0.07692307692307693,2025-11-02
Al Hitmi,22,3.0,0.13636363636363635,2025-11-02
Lordano,11,3.0,0.2727272727272727,2025-11-02
Waldadler,9,2.0,0.2222222222222222,2025-11-02
Partnun,11,2.0,0.18181818181818182,2025-11-02
Alpina Express,5,0.0,0.0,2025-11-02
Coco Royale,0,0.0,0.0,2025-11-02
Tanami Starlet,10,2.0,0.2,2025-11-02
Notre Amare,10,0.0,0.0,2025-11-02
Charlie Brown,20,1.0,0.05,2025-11-02
Fantastico,4,1.0,0.25,2025-11-02
Mister Wonderful,5,1.0,0.2,2025-11-02
Ismahane,5,1.0,0.2,2025-11-02
Munro,10,1.0,0.1,2025-11-02
Limbo Dancer,18,1.0,0.05555555555555555,2025-11-02
Manon des Bois,12,1.0,0.08333333333333333,2025-11-02
Zakaria,14,1.0,0.07142857142857142,2025-11-02
Miss Eagle,11,2.0,0.18181818181818182,2025-11-02
Santara,7,1.0,0.14285714285714285,2025-11-02
Mannis Boy,3,0.0,0.0,2025-11-08
Advantage,1,0.0,0.0,2025-11-08
Charleston,0,0.0,0.0,2025-11-08
Dianthus,0,0.0,0.0,2025-11-08
Pellegrino,0,0.0,0.0,2025-11-08
Schützentanz,0,0.0,0.0,2025-11-08
Fine Bubbles,2,0.0,0.0,2025-11-08
Kolumban,5,0.0,0.0,2025-11-08
Livin,4,0.0,0.0,2025-11-08
Coletta,6,0.0,0.0,2025-11-08
Laminaria,7,0.0,0.0,2025-11-08
Madame Chai,4,0.0,0.0,2025-11-08
Dicentra,1,0.0,0.0,2025-11-08
Lulu Rangau,1,0.0,0.0,2025-11-08
Taygeta,1,0.0,0.0,2025-11-08
Lazzaro,9,5.0,0.5555555555555556,2025-11-08
No Short Cuts,0,0.0,0.0,2025-11-08
Vaisseau Fantome,15,2.0,0.13333333333333333,2025-11-08
Va bene,17,3.0,0.17647058823529413,2025-11-08
Lips Prince,13,0.0,0.0,2025-11-08
Free Lips,12,3.0,0.25,2025-11-08
Techno Beat,5,0.0,0.0,2025-11-08
Heshima,11,3.0,0.2727272727272727,2025-11-08
Distor,6,1.0,0.16666666666666666,2025-11-08
Dakota Girl,6,1.0,0.16666666666666666,2025-11-08
Icatu,19,2.0,0.10526315789473684,2025-11-08
Mister Fernando,7,0.0,0.0,2025-11-08
Vicky,3,0.0,0.0,2025-11-08
Cyanea,7,1.0,0.14285714285714285,2025-11-08
Grey Sparkle,21,1.0,0.047619047619047616,2025-11-08
My Universe,4,1.0,0.25,2025-11-08
Circuskind,29,4.0,0.13793103448275862,2025-11-08
Freibier,12,2.0,0.16666666666666666,2025-11-08
Garfield,4,1.0,0.25,2025-11-08
Pret a porter,4,0.0,0.0,2025-11-08
Anno Solero,1,0.0,0.0,2025-11-08
Elmo,1,0.0,0.0,2025-11-08
Waldemar,2,0.0,0.0,2025-11-08
Wild Cooper,1,0.0,0.0,2025-11-08
Allez La Grise,2,0.0,0.0,2025-11-08
Be my Person,0,0.0,0.0,2025-11-08
La Spezia,1,0.0,0.0,2025-11-08
Night Session,0,0.0,0.0,2025-11-08
Aequinoktium,1,0.0,0.0,2025-11-08
Aguna,17,1.0,0.058823529411764705,2025-11-08
Otjiwarongo,8,1.0,0.125,2025-11-08
Palimera,11,1.0,0.09090909090909091,2025-11-08
Amazing Luna,14,1.0,0.07142857142857142,2025-11-08
Superjet,27,2.0,0.07407407407407407,2025-11-08
Süper,9,1.0,0.1111111111111111,2025-11-08
Griddlebone,8,0.0,0.0,2025-11-08
Poldi's Liebling,10,0.0,0.0,2025-11-08
Ferrari Twister,15,0.0,0.0,2025-11-08
Veneziana,13,1.0,0.07692307692307693,2025-11-08
Nerio,4,1.0,0.25,2025-11-08
Kelani,9,0.0,0.0,2025-11-08
Montecristo Gold,16,0.0,0.0,2025-11-08
Oui no si,9,1.0,0.1111111111111111,2025-11-08
Najem Shalghoda,9,1.0,0.1111111111111111,2025-11-08
Menuett,11,1.0,0.09090909090909091,2025-11-08
Imani,6,1.0,0.16666666666666666,2025-11-08
Phillis,9,0.0,0.0,2025-11-08
Mr. Jury Twister,19,2.0,0.10526315789473684,2025-11-08
Aramis al Gunay,8,0.0,0.0,2025-11-08
No Stopping Her,24,2.0,0.08333333333333333,2025-11-08
Ami De Vega,2,0.0,0.0,2025-11-08
Cold Heart,4,0.0,0.0,2025-11-08
Junko,1,0.0,0.0,2025-11-08
Rashford,3,1.0,0.3333333333333333,2025-11-08
Tiffany,4,2.0,0.5,2025-11-08
Bay City Roller,0,0.0,0.0,2025-11-08
Convergent,1,0.0,0.0,2025-11-08
Lazio,5,2.0,0.4,2025-11-08
Kaviar,14,2.0,0.14285714285714285,2025-11-08
Northern Eclipse,5,2.0,0.4,2025-11-08
Earl of Lips,11,2.0,0.18181818181818182,2025-11-08
Wazlaw,14,1.0,0.07142857142857142,2025-11-08
Oriental King,16,2.0,0.125,2025-11-08
Saralina,9,1.0,0.1111111111111111,2025-11-08
Bandida Estrellita,2,0.0,0.0,2025-11-08
Noreia's Secondo,17,5.0,0.29411764705882354,2025-11-08
Ally McMagic,15,3.0,0.2,2025-11-08
Duchess of Lips,5,1.0,0.2,2025-11-08
Koffi Vulcano,15,2.0,0.13333333333333333,2025-11-08
Pied Blanc,2,0.0,0.0,2025-11-15
Sahmat,3,0.0,0.0,2025-11-15
Salito,0,0.0,0.0,2025-11-15
Sundaro,0,0.0,0.0,2025-11-15
Zeerover,0,0.0,0.0,2025-11-15
Best Charming,0,0.0,0.0,2025-11-15
Koffi Amorcita,0,0.0,0.0,2025-11-15
Tacita,1,0.0,0.0,2025-11-15
Loup d'Argent,2,0.0,0.0,2025-11-15
King Karim,4,0.0,0.0,2025-11-15
Pivotal Affair,2,0.0,0.0,2025-11-15
Gallant Gold,6,0.0,0.0,2025-11-15
Mekong,1,0.0,0.0,2025-11-15
Naresh,1,0.0,0.0,2025-11-15
Ranjith,1,0.0,0.0,2025-11-15
Unex Friendly,8,1.0,0.125,2025-11-15
Zapfenstreich,4,0.0,0.0,2025-11-15
Samburu,11,1.0,0.09090909090909091,2025-11-15
Rickshaw,3,0.0,0.0,2025-11-15
Miss Chacha,1,0.0,0.0,2025-11-15
Ziro,16,0.0,0.0,2025-11-15
Lommi,1,0.0,0.0,2025-11-15
Zuender,3,2.0,0.6666666666666666,2025-11-15
Nariman,1,0.0,0.0,2025-11-15
Nitaro,3,1.0,0.3333333333333333,2025-11-15
True Lion,3,1.0,0.3333333333333333,2025-11-15
Favorite Crime,18,2.0,0.1111111111111111,2025-11-15
Juanita,11,1.0,0.09090909090909091,2025-11-15
Prince Percival,3,1.0,0.3333333333333333,2025-11-15
Many A Year,2,0.0,0.0,2025-11-15
Sugar inthemorning,11,0.0,0.0,2025-11-15
King of the Night,1,1.0,1.0,2025-11-15
Orthos,19,3.0,0.15789473684210525,2025-11-15
Lady Lovebug,6,0.0,0.0,2025-11-15
Garvey,7,0.0,0.0,2025-11-15
Miss Hollywood,5,1.0,0.2,2025-11-15
Morindoo,9,1.0,0.1111111111111111,2025-11-15
Abba's Anton,8,0.0,0.0,2025-11-15
Nerbiou,9,0.0,0.0,2025-11-15
Louvre,13,3.0,0.23076923076923078,2025-11-15
Dortmunder,21,1.0,0.047619047619047616,2025-11-15
All My Loving,21,2.0,0.09523809523809523,2025-11-15
Delighted,3,0.0,0.0,2025-11-15
Golden Spike,13,1.0,0.07692307692307693,2025-11-15
Diamonte,1,0.0,0.0,2025-11-19
Steppingstone,7,1.0,0.14285714285714285,2025-11-19
Talgo Abbess,8,0.0,0.0,2025-11-19
Snowboard,0,0.0,0.0,2025-11-19
Alaska Lady,9,0.0,0.0,2025-11-19
Souliana,13,0.0,0.0,2025-11-19
Daring Fire,1,0.0,0.0,2025-11-19
Asa,0,0.0,0.0,2025-11-19
Dio Del Vento,2,0.0,0.0,2025-11-19
Edlington,1,0.0,0.0,2025-11-19
Happy Morning,0,0.0,0.0,2025-11-19
Monsigneur,0,0.0,0.0,2025-11-19
Pluto,1,0.0,0.0,2025-11-19
Rabbit Prokofiev,0,0.0,0.0,2025-11-19
Vukovino,1,0.0,0.0,2025-11-19
Königin Karlia,1,0.0,0.0,2025-11-19
Zabeel Dream,0,0.0,0.0,2025-11-19
Culihrach,1,0.0,0.0,2025-11-19
Sirius Red,5,0.0,0.0,2025-11-19
Torina,2,0.0,0.0,2025-11-19
Varimingo,4,0.0,0.0,2025-11-19
Saldarion,17,2.0,0.11764705882352941,2025-11-19
Belisaire,17,1.0,0.058823529411764705,2025-11-19
Sweet Lady,9,1.0,0.1111111111111111,2025-11-19
Boherna Vista,6,0.0,0.0,2025-11-19
Silver Trigger,1,0.0,0.0,2025-11-19
Luzum,20,2.0,0.1,2025-11-19
Rabastero,16,0.0,0.0,2025-11-19
Rabbit Inthejungle,0,0.0,0.0,2025-11-19
Repute,34,2.0,0.058823529411764705,2025-11-19
Lena,2,0.0,0.0,2025-11-19
Sulaya,2,0.0,0.0,2025-11-19
Arames,3,0.0,0.0,2025-11-19
