horse_name,bisherige_starts,bisherige_siege,siegrate_historisch,race_date
Poet's Realm,15.0,1.0,0.0667,2026-05-31
Pogi,0.0,0.0,0.0,2026-04-12
Pogi,1.0,0.0,0.0,2026-05-01
Pogi,2.0,0.0,0.0,2026-06-06
Polar Rebel,0.0,0.0,0.0,2026-03-29
Polar Rebel,1.0,0.0,0.0,2026-04-26
Polar Rebel,2.0,0.0,0.0,2026-05-17
Poldi's Liebling,10.0,0.0,0.0,2026-04-19
Poldi's Liebling,11.0,0.0,0.0,2026-05-01
Poldi's Liebling,12.0,0.0,0.0,2026-05-23
Poliana,10.0,0.0,0.0,2026-01-18
Poliana,11.0,0.0,0.0,2026-04-06
Pony On The Moon,0.0,0.0,0.0,2026-05-31
Poppy Pimento,5.0,2.0,0.4,2026-05-09
Power Lady,0.0,0.0,0.0,2026-05-23
Power Of Twins,0.0,0.0,0.0,2026-01-04
Power Of Twins,1.0,0.0,0.0,2026-02-22
Powerstown,26.0,2.0,0.0769,2026-04-18
Powerstown,27.0,2.0,0.0741,2026-05-01
Powerstown,28.0,2.0,0.0714,2026-05-14
Powerstown,29.0,2.0,0.069,2026-05-24
Powerstown,30.0,2.0,0.0667,2026-05-30
Prairie Glory,0.0,0.0,0.0,2026-05-01
Prairie Lion,1.0,0.0,0.0,2026-05-01
Prairie Mouse,9.0,2.0,0.2222,2026-02-01
Prea Gianca,0.0,0.0,0.0,2026-05-31
Pretty White Face,0.0,0.0,0.0,2026-04-26
Pretty White Face,1.0,0.0,0.0,2026-05-14
Prima Vista,3.0,0.0,0.0,2026-03-29
Prima Vista,4.0,0.0,0.0,2026-04-26
Prima Vista,5.0,0.0,0.0,2026-05-25
Prima Vista,6.0,0.0,0.0,2026-06-07
Primo Violetto,8.0,2.0,0.25,2026-01-04
Primo Violetto,9.0,3.0,0.3333,2026-01-18
Primo Violetto,10.0,3.0,0.3,2026-02-22
Primo Violetto,11.0,3.0,0.2727,2026-03-29
Primo Violetto,12.0,3.0,0.25,2026-05-25
Prince Attaque,1.0,0.0,0.0,2026-05-31
Prince Percival,3.0,1.0,0.3333,2026-05-16
Prince Percival,4.0,2.0,0.5,2026-06-07
Princess Badee,5.0,2.0,0.4,2026-05-14
Princess Badee,6.0,2.0,0.3333,2026-06-04
Princess Of Habo,0.0,0.0,0.0,2026-05-01
Princess Sioux,0.0,0.0,0.0,2026-04-18
Princess Valentina,11.0,0.0,0.0,2026-04-05
Princess Valentina,12.0,0.0,0.0,2026-06-04
Pristine,0.0,0.0,0.0,2026-03-28
Pristine,1.0,0.0,0.0,2026-05-17
Pristine,2.0,0.0,0.0,2026-06-07
Proceed With Speed,0.0,0.0,0.0,2026-05-03
Prolet,6.0,1.0,0.1667,2026-01-18
Prolet,7.0,1.0,0.1429,2026-05-14
Prolet,8.0,1.0,0.125,2026-05-25
Promotion,5.0,1.0,0.2,2026-05-16
Prydwen,0.0,0.0,0.0,2026-05-10
Pura Vida,0.0,0.0,0.0,2026-05-25
Quantez,0.0,0.0,0.0,2026-05-01
Quantez,1.0,0.0,0.0,2026-05-25
Quantica,0.0,0.0,0.0,2026-05-10
Quantica,1.0,0.0,0.0,2026-05-25
Que Bella,4.0,0.0,0.0,2026-04-12
Quebueno,10.0,1.0,0.1,2026-04-18
Quebueno,11.0,1.0,0.0909,2026-05-09
Quebueno,12.0,1.0,0.0833,2026-06-07
Quella,0.0,0.0,0.0,2026-06-04
Quemal,10.0,0.0,0.0,2026-03-22
Quemal,11.0,0.0,0.0,2026-04-06
Quemal,12.0,0.0,0.0,2026-05-17
Quemoona,0.0,0.0,0.0,2026-05-10
Quiabo,8.0,0.0,0.0,2026-03-22
Quiara,14.0,4.0,0.2857,2026-04-25
Quibia,0.0,0.0,0.0,2026-05-03
Quibia,1.0,0.0,0.0,2026-05-25
Quick And Wild,0.0,0.0,0.0,2026-04-06
Quick And Wild,1.0,0.0,0.0,2026-05-08
Quick And Wild,2.0,0.0,0.0,2026-05-25
Quick and Wild,14.0,1.0,0.0714,2026-02-01
Quijana Starlet,12.0,1.0,0.0833,2026-04-26
Quijana Starlet,13.0,1.0,0.0769,2026-05-14
Quijana Starlet,14.0,1.0,0.0714,2026-06-06
Quitos,0.0,0.0,0.0,2026-05-01
Quitos,1.0,0.0,0.0,2026-05-25
Raameen Solution,2.0,0.0,0.0,2026-04-05
Raameen Solution,3.0,0.0,0.0,2026-05-01
Rabastero,16.0,0.0,0.0,2026-04-18
Rabastero,17.0,0.0,0.0,2026-05-09
Raffinesse,21.0,0.0,0.0,2026-01-04
Raffinesse,22.0,0.0,0.0,2026-01-18
Rakigiana,3.0,0.0,0.0,2026-04-06
Rakigiana,4.0,0.0,0.0,2026-05-01
Rakigiana,5.0,0.0,0.0,2026-05-31
Rambazamba,7.0,1.0,0.1429,2026-01-04
Rambazamba,8.0,1.0,0.125,2026-05-23
Rambazamba,9.0,1.0,0.1111,2026-06-07
Raratcheque,0.0,0.0,0.0,2026-05-09
Ready To Rumble,0.0,0.0,0.0,2026-03-29
Ready To Rumble,1.0,0.0,0.0,2026-05-01
Ready To Rumble,2.0,0.0,0.0,2026-05-25
Recovery,12.0,1.0,0.0833,2026-05-10
Recovery,13.0,1.0,0.0769,2026-06-04
Reine Des Roses,0.0,0.0,0.0,2026-04-26
Repute,34.0,2.0,0.0588,2026-03-22
Repute,35.0,2.0,0.0571,2026-03-29
Repute,36.0,3.0,0.0833,2026-04-18
Repute,37.0,3.0,0.0811,2026-04-26
Repute,38.0,3.0,0.0789,2026-05-10
Repute,39.0,3.0,0.0769,2026-06-07
Rex Carver,3.0,1.0,0.3333,2026-01-18
Rex Carver,4.0,1.0,0.25,2026-02-22
Rex Carver,5.0,1.0,0.2,2026-05-01
Rex Carver,6.0,1.0,0.1667,2026-05-16
Rex Carver,7.0,1.0,0.1429,2026-06-06
Rickshaw,3.0,0.0,0.0,2026-05-08
Rickshaw,4.0,0.0,0.0,2026-06-06
Right Turn,5.0,0.0,0.0,2026-05-16
Ritter Runkel,0.0,0.0,0.0,2026-05-09
Ritter Runkel,1.0,0.0,0.0,2026-05-24
Rogue Identity,0.0,0.0,0.0,2026-04-12
Rogue Identity,1.0,0.0,0.0,2026-05-08
Rogue Identity,2.0,0.0,0.0,2026-05-31
Rogue Mission,3.0,0.0,0.0,2026-01-18
Rogue Mission,4.0,0.0,0.0,2026-02-22
Rogue Mission,5.0,0.0,0.0,2026-03-28
Rogue Mission,6.0,0.0,0.0,2026-05-17
Romantic Samurai,7.0,0.0,0.0,2026-05-01
Romantic Samurai,8.0,0.0,0.0,2026-05-23
Rosel,10.0,1.0,0.1,2026-04-18
Rosel,11.0,1.0,0.0909,2026-05-09
Rosel,12.0,1.0,0.0833,2026-05-30
Rosenflügel,2.0,1.0,0.5,2026-05-01
Royal Diplomat,10.0,1.0,0.1,2026-01-18
Royal Diplomat,11.0,1.0,0.0909,2026-04-26
Royal Emerther,15.0,2.0,0.1333,2026-05-01
Royal Ice,5.0,1.0,0.2,2026-05-23
Royal Ito,2.0,1.0,0.5,2026-05-01
Royal Spirit,10.0,3.0,0.3,2026-03-29
Royal Spirit,11.0,3.0,0.2727,2026-05-01
Royal Spirit,12.0,3.0,0.25,2026-05-14
Royal Spirit,13.0,3.0,0.2308,2026-06-06
Ruby Lips,7.0,2.0,0.2857,2026-04-05
Ruby Lips,8.0,2.0,0.25,2026-05-01
Ruby Lips,9.0,2.0,0.2222,2026-06-04
Rufolo,9.0,0.0,0.0,2026-04-25
Rufolo,10.0,0.0,0.0,2026-05-30
Russian Rambo,0.0,0.0,0.0,2026-04-18
Russian Sochi,20.0,2.0,0.1,2026-03-08
Russian Sochi,21.0,2.0,0.0952,2026-03-28
Russian Sochi,22.0,3.0,0.1364,2026-05-08
Sadora,4.0,3.0,0.75,2026-05-14
Sahmat,3.0,0.0,0.0,2026-03-22
Sahmat,4.0,0.0,0.0,2026-04-06
Sahmat,5.0,0.0,0.0,2026-04-26
Sahmat,6.0,0.0,0.0,2026-05-17
Sahmat,7.0,0.0,0.0,2026-05-31
Saldarion,17.0,2.0,0.1176,2026-05-09
Salenta,0.0,0.0,0.0,2026-05-10
Salenta,1.0,0.0,0.0,2026-06-06
Salimero,5.0,0.0,0.0,2026-01-04
Salimero,6.0,0.0,0.0,2026-01-18
Salimero,7.0,0.0,0.0,2026-03-22
Salito,0.0,0.0,0.0,2026-05-09
Salito,1.0,0.0,0.0,2026-05-31
Salonglaenzende,1.0,1.0,1.0,2026-05-24
Samarkand,3.0,0.0,0.0,2026-05-08
Samarkand,4.0,0.0,0.0,2026-06-04
Sambrosso,11.0,0.0,0.0,2026-04-19
Samburu,11.0,1.0,0.0909,2026-05-01
Same Rules Apply,5.0,1.0,0.2,2026-01-04
Same Rules Apply,6.0,1.0,0.1667,2026-04-06
Sancak,6.0,0.0,0.0,2026-04-26
Sancak,7.0,0.0,0.0,2026-05-17
Santa Catarina,0.0,0.0,0.0,2026-04-06
Santa Catarina,1.0,0.0,0.0,2026-05-03
Santa Catarina,2.0,1.0,0.5,2026-05-24
Santagada,8.0,5.0,0.625,2026-05-01
Santino Corleone,18.0,3.0,0.1667,2026-05-01
Santino Corleone,19.0,3.0,0.1579,2026-05-23
Santino Corleone,20.0,3.0,0.15,2026-06-06
Sapristi,5.0,0.0,0.0,2026-02-01
Sapristi,6.0,0.0,0.0,2026-02-22
Sapristi,7.0,0.0,0.0,2026-03-28
Saralina,9.0,1.0,0.1111,2026-05-01
Savoya,14.0,3.0,0.2143,2026-05-08
Savoya,15.0,3.0,0.2,2026-05-25
Sayidah Toronado,0.0,0.0,0.0,2026-05-17
Sayidah Toronado,1.0,0.0,0.0,2026-06-04
Scaletta,2.0,1.0,0.5,2026-05-09
Scaletta,3.0,1.0,0.3333,2026-06-04
Scan For Champagne,0.0,0.0,0.0,2026-04-26
Scarlett Sunshine,5.0,0.0,0.0,2026-04-19
Scarlett Sunshine,6.0,0.0,0.0,2026-05-10
Schildmaid,0.0,0.0,0.0,2026-05-01
Schneewittchen,0.0,0.0,0.0,2026-06-06
Schützentanz,0.0,0.0,0.0,2026-04-06
Schützenzauber,9.0,2.0,0.2222,2026-04-06
Schützenzauber,10.0,2.0,0.2,2026-05-01
Scipio,5.0,3.0,0.6,2026-03-22
Scipio,6.0,3.0,0.5,2026-05-01
Scipio,7.0,3.0,0.4286,2026-05-25
Sea Celia's Star,0.0,0.0,0.0,2026-05-10
Sea Emily Run,0.0,0.0,0.0,2026-05-25
Sea Poetry,0.0,0.0,0.0,2026-05-01
Sedano,1.0,0.0,0.0,2026-04-12
See Ares,0.0,0.0,0.0,2026-04-06
See Ares,1.0,0.0,0.0,2026-05-23
See Ares,2.0,1.0,0.5,2026-06-07
Seguro,2.0,1.0,0.5,2026-04-26
Seguro,3.0,1.0,0.3333,2026-06-06
Sekt On Ice,0.0,0.0,0.0,2026-05-01
Sekt On Ice,1.0,0.0,0.0,2026-05-31
Self Solution,8.0,3.0,0.375,2026-04-19
Sepanta,0.0,0.0,0.0,2026-05-25
Seven Aces,15.0,0.0,0.0,2026-04-18
Seven Aces,16.0,0.0,0.0,2026-05-09
Seven Aces,17.0,0.0,0.0,2026-05-23
Seventh Wonder,0.0,0.0,0.0,2026-06-06
Shade,0.0,0.0,0.0,2026-04-26
Shade,1.0,0.0,0.0,2026-05-16
Shade,2.0,0.0,0.0,2026-06-06
Shahbazi,0.0,0.0,0.0,2026-05-01
Shahbazi,1.0,0.0,0.0,2026-05-24
Sharpnshady,0.0,0.0,0.0,2026-05-25
Shayem,0.0,0.0,0.0,2026-05-25
Showstorm,0.0,0.0,0.0,2026-03-28
Showstorm,1.0,1.0,1.0,2026-05-31
Sideshow Bob,30.0,2.0,0.0667,2026-01-04
Sideshow Bob,31.0,2.0,0.0645,2026-01-18
Silken Sophie,0.0,0.0,0.0,2026-05-01
Silken Sophie,1.0,0.0,0.0,2026-05-25
Silver Impact,0.0,0.0,0.0,2026-03-29
Silver Impact,1.0,0.0,0.0,2026-04-26
Silver Impact,2.0,1.0,0.5,2026-05-25
Simply Best,0.0,0.0,0.0,2026-04-26
Simply Best,1.0,0.0,0.0,2026-05-25
Sindbad,0.0,0.0,0.0,2026-05-01
Sindbad,1.0,0.0,0.0,2026-06-07
Sir Tommy Cen,0.0,0.0,0.0,2026-06-04
Six Days,0.0,0.0,0.0,2026-05-23
Sky Emperor,32.0,2.0,0.0625,2026-04-05
Sky Emperor,33.0,2.0,0.0606,2026-04-19
Sky Emperor,34.0,2.0,0.0588,2026-05-10
Sky Emperor,35.0,2.0,0.0571,2026-05-23
Sky Emperor,36.0,2.0,0.0556,2026-06-06
Sky Watch,0.0,0.0,0.0,2026-05-31
Slay The Dragon,21.0,5.0,0.2381,2026-01-04
Slay The Dragon,22.0,5.0,0.2273,2026-03-08
Slay The Dragon,23.0,5.0,0.2174,2026-04-18
Slay The Dragon,24.0,5.0,0.2083,2026-05-09
Slay The Dragon,25.0,5.0,0.2,2026-05-24
Small Fires,9.0,0.0,0.0,2026-03-22
Small Fires,10.0,0.0,0.0,2026-05-08
Small Fires,11.0,0.0,0.0,2026-05-17
Snow Player,0.0,0.0,0.0,2026-05-01
So Gold,5.0,0.0,0.0,2026-01-04
So Gold,6.0,0.0,0.0,2026-01-18
So Gold,7.0,0.0,0.0,2026-02-01
So Gold,8.0,0.0,0.0,2026-03-29
So Gold,9.0,0.0,0.0,2026-05-31
Soft Winds,0.0,0.0,0.0,2026-05-01
Soft Winds,1.0,0.0,0.0,2026-05-14
Soft Winds,2.0,0.0,0.0,2026-06-06
Sommerberger,19.0,2.0,0.1053,2026-01-04
Sommerberger,20.0,2.0,0.1,2026-01-18
Sommerberger,21.0,2.0,0.0952,2026-03-29
Sommerberger,22.0,2.0,0.0909,2026-04-26
Sommerberger,23.0,2.0,0.087,2026-05-17
Sommerberger,24.0,2.0,0.0833,2026-05-31
Sommersby,11.0,8.0,0.7273,2026-05-01
Sommersby,12.0,8.0,0.6667,2026-06-04
Son Gual,19.0,3.0,0.1579,2026-03-28
Son Gual,20.0,3.0,0.15,2026-04-19
Son Gual,21.0,3.0,0.1429,2026-05-01
Son Of England,0.0,0.0,0.0,2026-03-29
Son Of England,1.0,0.0,0.0,2026-04-12
Son Of England,2.0,0.0,0.0,2026-05-08
Son Of England,3.0,0.0,0.0,2026-05-25
Sonic Boom,0.0,0.0,0.0,2026-03-22
Sonic Boom,1.0,1.0,1.0,2026-04-26
Sonic Boom,2.0,1.0,0.5,2026-05-25
Soraya Maxima,7.0,1.0,0.1429,2026-04-25
Soreanga,1.0,0.0,0.0,2026-05-24
Souliana,13.0,0.0,0.0,2026-04-18
Souliana,14.0,0.0,0.0,2026-05-01
Souliana,15.0,0.0,0.0,2026-05-30
Sovereign State,13.0,1.0,0.0769,2026-04-25
Spartaner,0.0,0.0,0.0,2026-05-09
Spartaner,1.0,1.0,1.0,2026-05-25
Spartaner,2.0,1.0,0.5,2026-06-04
Spectacular Style,0.0,0.0,0.0,2026-03-28
Spectacular Style,1.0,1.0,1.0,2026-05-31
Spectacular Style,2.0,1.0,0.5,2026-06-07
Speranza,10.0,0.0,0.0,2026-04-18
Speranza,11.0,0.0,0.0,2026-05-01
Speranza,12.0,0.0,0.0,2026-05-10
Speranza,13.0,0.0,0.0,2026-05-30
Spezialist,1.0,0.0,0.0,2026-04-06
Spezialist,2.0,0.0,0.0,2026-05-01
Sporting Hunter,21.0,3.0,0.1429,2026-05-09
Sporting Hunter,22.0,3.0,0.1364,2026-05-30
Springtime,4.0,2.0,0.5,2026-05-08
Springtime,5.0,2.0,0.4,2026-06-07
Square Du Temple,0.0,0.0,0.0,2026-05-01
Square Du Temple,1.0,0.0,0.0,2026-05-25
Starlight Lips,4.0,0.0,0.0,2026-06-04
Starlit Destiny,0.0,0.0,0.0,2026-04-25
Starry Sky,0.0,0.0,0.0,2026-05-01
Starry Sky,1.0,0.0,0.0,2026-05-25
Statement,17.0,5.0,0.2941,2026-05-09
Statement,18.0,5.0,0.2778,2026-05-25
Stay First,21.0,6.0,0.2857,2026-01-04
Stay First,22.0,6.0,0.2727,2026-02-22
Stay First,23.0,6.0,0.2609,2026-03-22
Stay First,24.0,6.0,0.25,2026-05-25
Stay First,25.0,6.0,0.24,2026-06-07
Stellaluna,0.0,0.0,0.0,2026-05-09
Stellaluna,1.0,1.0,1.0,2026-05-30
Stellar Jay,0.0,0.0,0.0,2026-05-31
Sternprinz,0.0,0.0,0.0,2026-05-25
Stingray,4.0,0.0,0.0,2026-05-25
Storm And Conquest,0.0,0.0,0.0,2026-05-01
Storm And Conquest,1.0,0.0,0.0,2026-05-23
Storm And Conquest,2.0,0.0,0.0,2026-06-04
Storm Kodi,12.0,3.0,0.25,2026-04-19
Storm Kodi,13.0,3.0,0.2308,2026-05-01
Storm Kodi,14.0,3.0,0.2143,2026-05-30
Strahlemann,19.0,2.0,0.1053,2026-03-08
Strahlemann,20.0,2.0,0.1,2026-03-22
Strahlemann,21.0,2.0,0.0952,2026-04-06
Stuart Little,0.0,0.0,0.0,2026-05-01
Sturm,9.0,4.0,0.4444,2026-05-30
Stylo,0.0,0.0,0.0,2026-04-12
Stylo,1.0,0.0,0.0,2026-05-09
Stylo,2.0,0.0,0.0,2026-05-17
Subway Surfer,1.0,0.0,0.0,2026-05-17
Sugar Baby,2.0,0.0,0.0,2026-04-06
Sugar Baby,3.0,1.0,0.3333,2026-04-25
Sugar Baby,4.0,1.0,0.25,2026-05-14
Sugar Inthemorning,0.0,0.0,0.0,2026-05-17
Sukiyo,1.0,0.0,0.0,2026-03-28
Sukiyo,2.0,1.0,0.5,2026-05-01
Sukiyo,3.0,1.0,0.3333,2026-06-07
Sullyvan,6.0,0.0,0.0,2026-01-18
Sullyvan,7.0,0.0,0.0,2026-04-06
Sullyvan,8.0,0.0,0.0,2026-04-19
Sullyvan,9.0,0.0,0.0,2026-05-14
Sullyvan,10.0,0.0,0.0,2026-05-25
Summerwind,13.0,2.0,0.1538,2026-05-01
Summerwind,14.0,2.0,0.1429,2026-05-24
Summerwind,15.0,2.0,0.1333,2026-05-30
Sundaro,0.0,0.0,0.0,2026-05-09
Sundaro,1.0,0.0,0.0,2026-05-31
Sunny Sunshine,0.0,0.0,0.0,2026-05-10
Sunny Sunshine,1.0,0.0,0.0,2026-05-24
Sunny Time,1.0,0.0,0.0,2026-01-18
Sunny Time,2.0,0.0,0.0,2026-02-01
Sunshine Mag,0.0,0.0,0.0,2026-05-31
Super,0.0,0.0,0.0,2026-05-24
Super Marcy,0.0,0.0,0.0,2026-01-04
Super Marcy,1.0,0.0,0.0,2026-04-26
Super Marcy,2.0,0.0,0.0,2026-05-09
Super Marcy,3.0,0.0,0.0,2026-06-04
Superjet,27.0,2.0,0.0741,2026-03-28
Superjet,28.0,2.0,0.0714,2026-04-19
Superjet,29.0,2.0,0.069,2026-05-01
Superjet,30.0,2.0,0.0667,2026-05-17
Superjet,31.0,2.0,0.0645,2026-05-23
Superjet,32.0,3.0,0.0938,2026-06-07
Suresnes,0.0,0.0,0.0,2026-05-01
Suresnes,1.0,0.0,0.0,2026-05-25
Sweet Lady,9.0,1.0,0.1111,2026-04-18
Sweet Lady,10.0,1.0,0.1,2026-05-01
Sweet Lady,11.0,1.0,0.0909,2026-05-25
Sweet Sunshine,0.0,0.0,0.0,2026-05-31
Switsch,7.0,3.0,0.4286,2026-03-29
Symboly,1.0,0.0,0.0,2026-05-01
Symboly,2.0,0.0,0.0,2026-05-25
Synonymous,19.0,3.0,0.1579,2026-03-08
Synonymous,20.0,3.0,0.15,2026-05-14
Synonymous,21.0,3.0,0.1429,2026-05-31
Süper,9.0,1.0,0.1111,2026-05-01
Tabularasa,13.0,2.0,0.1538,2026-05-14
Tabularasa,14.0,2.0,0.1429,2026-06-06
Tacita,1.0,0.0,0.0,2026-05-16
Tahini,3.0,0.0,0.0,2026-03-29
Tahini,4.0,0.0,0.0,2026-04-12
Tahini,5.0,1.0,0.2,2026-05-25
Tailwind,1.0,0.0,0.0,2026-04-12
Tailwind,2.0,1.0,0.5,2026-05-01
Takaka Rain,0.0,0.0,0.0,2026-05-10
Talgo Abbess,8.0,0.0,0.0,2026-01-04
Talgo Abbess,9.0,0.0,0.0,2026-03-08
Talgo Abbess,10.0,0.0,0.0,2026-04-18
Talgo Abbess,11.0,0.0,0.0,2026-05-09
Talgo Abbess,12.0,0.0,0.0,2026-05-24
Talgo Abbess,13.0,0.0,0.0,2026-05-30
Tamather,0.0,0.0,0.0,2026-04-26
Tamather,1.0,0.0,0.0,2026-05-17
Tamather,2.0,0.0,0.0,2026-06-04
Taromina,3.0,0.0,0.0,2026-01-04
Tarzan Al Gunay,0.0,0.0,0.0,2026-04-26
Tarzan Al Gunay,1.0,0.0,0.0,2026-05-10
Tatsthewaytodoit,12.0,0.0,0.0,2026-06-04
Tausendschön,4.0,1.0,0.25,2026-05-30
Taygeta,1.0,0.0,0.0,2026-04-19
Taygeta,2.0,0.0,0.0,2026-05-01
Teardrop,0.0,0.0,0.0,2026-05-16
Techno Beat,5.0,0.0,0.0,2026-04-05
Techno Beat,6.0,0.0,0.0,2026-05-10
Teresa Mendoza,1.0,0.0,0.0,2026-06-07
Terratino Fire,15.0,2.0,0.1333,2026-01-04
Terratino Fire,16.0,2.0,0.125,2026-04-26
Terratino Fire,17.0,2.0,0.1176,2026-05-14
Terratino Fire,18.0,2.0,0.1111,2026-05-25
Terratino Fire,19.0,2.0,0.1053,2026-06-07
Thalia,0.0,0.0,0.0,2026-01-18
Thalia,1.0,0.0,0.0,2026-06-07
The Magic Melody,0.0,0.0,0.0,2026-05-14
The Magic Melody,1.0,0.0,0.0,2026-05-31
The Queens Diamond,5.0,0.0,0.0,2026-05-01
The Queens Diamond,6.0,0.0,0.0,2026-05-10
The Queens Diamond,7.0,0.0,0.0,2026-05-24
Thekingofmyheart,17.0,0.0,0.0,2026-05-08
Thekingofmyheart,18.0,0.0,0.0,2026-05-14
Thekingofmyheart,19.0,1.0,0.0526,2026-06-07
Theo,6.0,1.0,0.1667,2026-04-06
Theo,7.0,1.0,0.1429,2026-04-25
Theo,8.0,1.0,0.125,2026-05-17
Tia Sophia,2.0,0.0,0.0,2026-03-28
Tia Sophia,3.0,0.0,0.0,2026-04-19
Tia Sophia,4.0,0.0,0.0,2026-05-23
Tia Sophia,5.0,0.0,0.0,2026-06-06
Tierna Estrellita,0.0,0.0,0.0,2026-06-07
Tiffany Twisted,13.0,1.0,0.0769,2026-01-04
Tiffany Twisted,14.0,1.0,0.0714,2026-02-01
Tiffany Twisted,15.0,1.0,0.0667,2026-02-22
Tiffany Twisted,16.0,2.0,0.125,2026-03-08
Tiffany Twisted,17.0,2.0,0.1176,2026-03-29
Tiffany Twisted,18.0,2.0,0.1111,2026-04-18
Tiffany Twisted,19.0,2.0,0.1053,2026-04-26
Tiffany Twisted,20.0,3.0,0.15,2026-05-09
Tiffany Twisted,21.0,4.0,0.1905,2026-06-04
Tiffany Twisted,22.0,5.0,0.2273,2026-06-07
Time Goes On,0.0,0.0,0.0,2026-04-06
Timeforshowcasing,0.0,0.0,0.0,2026-05-31
Times Jubilee,0.0,0.0,0.0,2026-05-03
Tina Al Gunay,1.0,0.0,0.0,2026-04-19
Tina Al Gunay,2.0,0.0,0.0,2026-05-10
Tina Al Gunay,3.0,0.0,0.0,2026-05-31
Title Role,0.0,0.0,0.0,2026-05-25
Titus,0.0,0.0,0.0,2026-05-25
Toijk,0.0,0.0,0.0,2026-04-26
Toijk,1.0,0.0,0.0,2026-05-31
Tommorah,40.0,4.0,0.1,2026-01-04
Tommorah,41.0,5.0,0.122,2026-02-01
Tommorah,42.0,5.0,0.119,2026-04-18
Tommorah,43.0,5.0,0.1163,2026-04-26
Tommorah,44.0,5.0,0.1136,2026-05-14
Tommorah,45.0,5.0,0.1111,2026-05-24
Tommorah,46.0,5.0,0.1087,2026-05-30
Tommorah,47.0,5.0,0.1064,2026-06-04
Topaze Vendome,0.0,0.0,0.0,2026-05-16
Tornado,0.0,0.0,0.0,2026-06-07
Torqueville,5.0,0.0,0.0,2026-05-01
Tough Tom,6.0,3.0,0.5,2026-04-25
Tough Tom,7.0,3.0,0.4286,2026-06-06
Track Record,24.0,3.0,0.125,2026-01-04
Track Record,25.0,3.0,0.12,2026-01-18
Tramuntana,0.0,0.0,0.0,2026-05-03
Tres Chic,7.0,0.0,0.0,2026-01-04
Tres Chic,8.0,0.0,0.0,2026-02-01
Tres Chic,9.0,0.0,0.0,2026-02-22
Tres Chic,10.0,0.0,0.0,2026-03-08
Tres Chic,11.0,1.0,0.0909,2026-04-05
Tres Chic,12.0,1.0,0.0833,2026-05-01
Tres Chic,13.0,1.0,0.0769,2026-05-30
Trust My Luck,0.0,0.0,0.0,2026-05-09
Trust my luck,0.0,0.0,0.0,2026-05-30
Tulpar,7.0,1.0,0.1429,2026-03-22
Tulpar,8.0,1.0,0.125,2026-05-08
Tulpar,9.0,1.0,0.1111,2026-06-07
Turfstar,7.0,1.0,0.1429,2026-01-04
Turfstar,8.0,1.0,0.125,2026-01-18
Turfstar,9.0,1.0,0.1111,2026-02-01
Turfstar,10.0,1.0,0.1,2026-03-22
Turfstar,11.0,1.0,0.0909,2026-03-28
Turfstar,12.0,1.0,0.0833,2026-05-16
Two Tribes,13.0,1.0,0.0769,2026-03-22
Two Tribes,14.0,1.0,0.0714,2026-04-25
Two Tribes,15.0,1.0,0.0667,2026-06-06
Ultra's Son,1.0,0.0,0.0,2026-05-09
Ultra's Son,2.0,0.0,0.0,2026-05-24
Unex Friendly,8.0,1.0,0.125,2026-04-06
Unex Friendly,9.0,1.0,0.1111,2026-04-26
Unex Friendly,10.0,1.0,0.1,2026-05-14
Unex Friendly,11.0,1.0,0.0909,2026-06-06
Universal Dream,0.0,0.0,0.0,2026-03-29
Universal Dream,1.0,0.0,0.0,2026-04-26
Universal Dream,2.0,0.0,0.0,2026-05-09
Universal Dream,3.0,0.0,0.0,2026-05-31
Va Bene,0.0,0.0,0.0,2026-03-29
Va Bene,1.0,0.0,0.0,2026-05-01
Va Bene,2.0,0.0,0.0,2026-06-06
Vaisseau Fantome,15.0,2.0,0.1333,2026-04-06
Valanco,2.0,0.0,0.0,2026-04-19
Valanco,3.0,0.0,0.0,2026-05-24
Valentino Dancer,16.0,1.0,0.0625,2026-01-04
Valentino Dancer,17.0,1.0,0.0588,2026-02-01
Valentino Dancer,18.0,1.0,0.0556,2026-03-22
Valentino Dancer,19.0,1.0,0.0526,2026-05-01
Valerta,0.0,0.0,0.0,2026-06-07
Valtteri,4.0,0.0,0.0,2026-05-23
Vamos A Marte,0.0,0.0,0.0,2026-04-19
Vamos A Marte,1.0,0.0,0.0,2026-05-01
Vamos A Marte,2.0,0.0,0.0,2026-06-07
Varley,0.0,0.0,0.0,2026-03-22
Varley,1.0,0.0,0.0,2026-04-19
Varley,2.0,0.0,0.0,2026-05-09
Varon,17.0,0.0,0.0,2026-03-22
Varon,18.0,0.0,0.0,2026-04-26
Varon,19.0,0.0,0.0,2026-05-30
Vasco,0.0,0.0,0.0,2026-01-04
Vasco,1.0,0.0,0.0,2026-02-01
Vasco,2.0,0.0,0.0,2026-03-29
Velato,29.0,3.0,0.1034,2026-04-05
Velato,30.0,3.0,0.1,2026-05-01
Velato,31.0,3.0,0.0968,2026-05-10
Veneziana,13.0,1.0,0.0769,2026-04-19
Veneziana,14.0,1.0,0.0714,2026-05-01
Veneziana,15.0,1.0,0.0667,2026-05-23
Venus Victrix,0.0,0.0,0.0,2026-05-16
Venus Victrix,1.0,0.0,0.0,2026-06-07
Victory Call,0.0,0.0,0.0,2026-04-06
Victory Call,1.0,1.0,1.0,2026-06-07
